subscription_length,vehicle_age,customer_age,region_code,region_density,segment,model,fuel_type,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,steering_type,turning_radius,length,width,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,claim_status,max_torque_nm,max_torque_rpm,max_power_bhp,max_power_rpm,power_to_weight,torque_per_litre,safety_features_count
2.8,0.6,45,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
4.9,0.4,56,C9,17804,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
2.4,0.2,50,C10,73430,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
7.9,1.0,37,C5,34738,B2,M7,Petrol,1.2 L K Series Engine,6,1,1,0,1,1,0,1197,4,1,Electric,4.85,3990,1745,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,0,113.0,4400,88.5,6000,0.0627659574468085,94.40267335004177,22
9.8,0.4,60,C1,4990,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
10.9,2.0,37,C8,8794,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
2.2,2.0,36,C8,8794,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
6.5,2.4,40,C8,8794,C1,M11,Petrol,1.5 Turbocharged Revotron,2,1,0,0,1,1,0,1199,3,0,Power,5.1,3993,1811,1660,0,0,0,1,1,1,1,1,1,0,1,0,5,0,170.0,4000,118.36,5500,0.0713012048192771,141.78482068390323,12
6.0,0.6,45,C7,6112,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
5.9,1.2,40,C15,290,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
12.2,2.8,42,C8,8794,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
11.5,2.2,57,C14,7788,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,1,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
5.3,2.2,44,C8,8794,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
8.3,1.0,37,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
12.4,0.2,59,C5,34738,B2,M5,Diesel,1.5 Turbocharged Revotorq,2,0,1,0,1,0,0,1497,4,0,Electric,5.0,3990,1755,1490,0,0,0,0,0,1,1,1,0,0,1,1,5,0,200.0,3000,88.77,4000,0.0595771812080536,133.6005344021376,9
4.8,0.2,44,C9,17804,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
6.6,2.8,35,C2,27003,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
8.9,0.0,54,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
6.6,0.0,43,C3,4076,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
8.6,2.6,37,C12,34791,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
1.1,1.8,43,C13,5410,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
1.1,2.2,42,C2,27003,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
7.0,0.6,58,C5,34738,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
6.0,2.0,41,C13,5410,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
1.4,1.2,49,C2,27003,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
0.6,0.0,50,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
7.5,3.0,36,C8,8794,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
5.4,0.2,54,C2,27003,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
11.5,3.0,36,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
0.6,0.0,39,C2,27003,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
4.0,0.2,51,C19,27742,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
5.5,3.0,40,C13,5410,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
0.9,0.4,49,C10,73430,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
11.0,1.2,40,C14,7788,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
10.6,0.2,55,C11,6108,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
6.4,0.2,41,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
12.2,0.6,59,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
12.3,1.4,40,C7,6112,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
12.4,1.2,56,C8,8794,B2,M7,Petrol,1.2 L K Series Engine,6,1,1,0,1,1,0,1197,4,1,Electric,4.85,3990,1745,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,0,113.0,4400,88.5,6000,0.0627659574468085,94.40267335004177,22
5.6,1.2,48,C5,34738,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
0.8,0.0,54,C5,34738,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
2.4,1.4,53,C12,34791,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
9.9,2.0,38,C3,4076,Utility,M10,CNG,G12B,1,0,0,0,1,0,0,1196,4,0,Manual,4.5,3675,1475,1510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,3000,61.68,6000,0.0408476821192052,71.07023411371237,3
2.1,0.2,54,C5,34738,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
11.4,0.8,48,C14,7788,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
10.7,1.6,52,C8,8794,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
12.4,2.6,54,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
12.4,2.2,38,C11,6108,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
5.1,0.2,40,C9,17804,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
5.5,0.0,40,C14,7788,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
3.6,2.0,39,C7,6112,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
10.4,0.4,51,C6,13051,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
10.0,0.2,57,C4,21622,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
12.2,1.0,37,C13,5410,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
4.1,1.8,42,C5,34738,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
10.8,0.6,37,C14,7788,B2,M7,Petrol,1.2 L K Series Engine,6,1,1,0,1,1,0,1197,4,1,Electric,4.85,3990,1745,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,1,113.0,4400,88.5,6000,0.0627659574468085,94.40267335004177,22
11.4,1.2,48,C14,7788,B2,M7,Petrol,1.2 L K Series Engine,6,1,1,0,1,1,0,1197,4,1,Electric,4.85,3990,1745,1410,1,1,1,1,1,1,1,1,1,1,1,1,0,0,113.0,4400,88.5,6000,0.0627659574468085,94.40267335004177,22
4.7,0.4,42,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
11.3,1.2,49,C19,27742,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
2.7,2.6,40,C8,8794,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
4.6,1.6,36,C9,17804,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
10.1,0.8,40,C10,73430,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
2.3,1.8,50,C8,8794,A,M3,Petrol,1.0 SCe,2,0,0,0,0,1,0,999,3,1,Electric,5.0,3731,1579,1155,0,0,0,0,0,1,1,1,0,1,1,1,2,0,91.0,4250,67.06,5500,0.058060606060606,91.09109109109107,9
11.1,2.4,61,C3,4076,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
1.0,1.2,36,C3,4076,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
10.2,1.6,40,C12,34791,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
10.9,0.6,39,C19,27742,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
1.1,2.6,37,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
1.0,1.0,40,C9,17804,B1,M8,CNG,K10C,2,0,0,0,1,0,0,998,3,0,Power,4.7,3655,1620,1340,0,0,0,0,0,1,1,1,0,0,1,1,2,0,82.1,3400,55.92,5300,0.041731343283582,82.26452905811622,8
1.5,0.6,39,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
12.3,2.2,53,C14,7788,C1,M9,Diesel,i-DTEC,2,0,1,0,1,1,0,1498,4,0,Electric,4.9,3995,1695,1051,1,0,0,1,0,1,1,1,1,1,1,1,4,0,200.0,1750,97.89,3600,0.0931398667935299,133.5113484646195,14
10.1,2.2,48,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
0.4,0.0,58,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
3.7,0.6,49,C1,4990,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
0.1,0.0,38,C13,5410,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,1,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
6.9,0.8,39,C2,27003,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
9.5,0.4,52,C13,5410,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
0.5,0.2,51,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
0.9,5.4,65,C1,4990,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
0.2,1.2,54,C6,13051,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
10.9,1.4,47,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
1.8,2.8,35,C14,7788,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
12.0,0.4,60,C7,6112,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
2.5,2.4,51,C2,27003,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
12.4,1.6,48,C3,4076,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
1.0,1.0,37,C2,27003,B2,M6,Petrol,K Series Dual jet,2,0,1,0,1,0,0,1197,4,0,Electric,4.8,3845,1735,1335,1,0,0,0,1,1,1,1,1,1,1,1,2,0,113.0,4400,88.5,6000,0.0662921348314606,94.40267335004177,13
2.3,0.2,36,C5,34738,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
11.6,4.2,58,C11,6108,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
5.4,0.4,40,C1,4990,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
8.1,0.2,43,C10,73430,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
1.4,0.2,44,C13,5410,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
1.1,0.0,56,C2,27003,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
0.9,1.8,50,C9,17804,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
7.6,1.0,41,C14,7788,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,1,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
8.3,0.2,50,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
8.9,2.6,44,C5,34738,B2,M5,Diesel,1.5 Turbocharged Revotorq,2,0,1,0,1,0,0,1497,4,0,Electric,5.0,3990,1755,1490,0,0,0,0,0,1,1,1,0,0,1,1,5,0,200.0,3000,88.77,4000,0.0595771812080536,133.6005344021376,9
9.1,1.6,44,C5,34738,Utility,M10,CNG,G12B,1,0,0,0,1,0,0,1196,4,0,Manual,4.5,3675,1475,1510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.0,3000,61.68,6000,0.0408476821192052,71.07023411371237,3
3.9,3.2,35,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
1.5,0.0,53,C3,4076,A,M1,CNG,F8D Petrol Engine,2,0,0,0,1,0,0,796,3,0,Power,4.6,3445,1515,1185,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.0,3500,40.36,6000,0.0340590717299578,75.37688442211055,5
3.6,0.0,44,C8,8794,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
2.1,2.6,38,C10,73430,C2,M4,Diesel,1.5 L U2 CRDi,6,1,1,1,1,1,1,1493,4,1,Power,5.2,4300,1790,1720,1,1,1,1,1,1,1,1,1,0,1,1,3,0,250.0,2750,113.45,4000,0.0659593023255813,167.44809109176154,22
